product_id,sku_code,product_name,brand,category,packaging_type,volume_ml,alcohol_percentage,launch_date,product_status
6355,SKU06355,Amstel 565ml,Heineken,Non-Alcoholic,Bottle,426,7.03,2024-07-05,Discontinued
6356,SKU06356,Birra Moretti 368ml,Amstel,Non-Alcoholic,Bottle,323,7.58,2021-05-03,Active
6357,SKU06357,Tiger 253ml,Tiger,Beer,Bottle,530,2.87,2021-01-20,Active
6358,SKU06358,Desperados 348ml,Desperados,Non-Alcoholic,Keg,266,5.03,2021-02-21,Active
6359,SKU06359,Tiger 416ml,Desperados,Cider,Can,270,8.42,2021-04-22,Discontinued
6360,SKU06360,Desperados 308ml,Desperados,Cider,Keg,384,6.67,2022-10-28,Discontinued
6361,SKU06361,Desperados 620ml,Birra Moretti,Beer,Can,264,8.13,2024-04-20,Discontinued
6362,SKU06362,Birra Moretti 685ml,Amstel,Cider,Can,282,8.64,2022-02-16,Discontinued
6363,SKU06363,Desperados 668ml,Birra Moretti,Beer,Bottle,567,2.19,2021-05-17,Active
6364,SKU06364,Heineken 572ml,Birra Moretti,Non-Alcoholic,Can,269,0.56,2023-03-04,Discontinued
6365,SKU06365,Amstel 524ml,Desperados,Non-Alcoholic,Can,572,4.29,2023-03-02,Discontinued
6366,SKU06366,Birra Moretti 531ml,Tiger,Beer,Keg,684,1.39,2023-12-14,Active
6367,SKU06367,Amstel 367ml,Tiger,Cider,Bottle,377,2.52,2023-02-07,Discontinued
6368,SKU06368,Tiger 566ml,Birra Moretti,Non-Alcoholic,Keg,504,9.59,2025-08-23,Discontinued
6369,SKU06369,Birra Moretti 540ml,Heineken,Non-Alcoholic,Bottle,449,8.88,2025-10-12,Active
6370,SKU06370,Amstel 369ml,Tiger,Non-Alcoholic,Can,356,7.51,2022-06-07,Discontinued
6371,SKU06371,Amstel 361ml,Desperados,Beer,Can,404,9.31,2024-10-03,Active
6372,SKU06372,Birra Moretti 496ml,Amstel,Beer,Bottle,515,9.32,2024-07-06,Active
6373,SKU06373,Tiger 425ml,Desperados,Cider,Can,510,0.13,2023-06-04,Active
6374,SKU06374,Birra Moretti 651ml,Heineken,Non-Alcoholic,Keg,413,2.85,2021-10-11,Discontinued
6375,SKU06375,Tiger 510ml,Tiger,Cider,Keg,387,8.49,2023-07-15,Discontinued
6376,SKU06376,Birra Moretti 548ml,Desperados,Non-Alcoholic,Keg,557,3.4,2021-08-22,Discontinued
6377,SKU06377,Heineken 359ml,Birra Moretti,Beer,Can,294,1.63,2023-04-17,Discontinued
6378,SKU06378,Heineken 270ml,Tiger,Cider,Bottle,260,4.46,2024-06-11,Active
6379,SKU06379,Tiger 372ml,Amstel,Cider,Bottle,539,2.21,2024-04-09,Active
6380,SKU06380,Amstel 657ml,Amstel,Cider,Keg,280,9.93,2025-09-11,Active
6381,SKU06381,Tiger 377ml,Amstel,Non-Alcoholic,Can,349,4.7,2021-11-23,Discontinued
6382,SKU06382,Amstel 299ml,Desperados,Non-Alcoholic,Can,440,4.17,2024-06-02,Discontinued
6383,SKU06383,Amstel 330ml,Birra Moretti,Beer,Bottle,264,9.64,2023-10-25,Active
6384,SKU06384,Heineken 254ml,Heineken,Non-Alcoholic,Bottle,263,4.84,2024-07-04,Active
6385,SKU06385,Birra Moretti 320ml,Birra Moretti,Non-Alcoholic,Bottle,428,1.51,2020-11-21,Active
6386,SKU06386,Heineken 508ml,Desperados,Beer,Can,698,4.02,2020-11-30,Active
6387,SKU06387,Tiger 434ml,Birra Moretti,Non-Alcoholic,Bottle,652,2.08,2022-07-04,Discontinued
6388,SKU06388,Tiger 355ml,Desperados,Beer,Keg,502,2.78,2021-05-26,Discontinued
6389,SKU06389,Tiger 469ml,Desperados,Beer,Keg,374,0.42,2021-08-08,Active
6390,SKU06390,Birra Moretti 576ml,Desperados,Beer,Can,667,0.91,2023-02-28,Active
6391,SKU06391,Heineken 251ml,Desperados,Cider,Keg,566,0.41,2021-02-09,Active
6392,SKU06392,Desperados 682ml,Tiger,Non-Alcoholic,Can,395,7.1,2021-02-11,Discontinued
6393,SKU06393,Tiger 401ml,Tiger,Beer,Bottle,660,9.18,2025-08-18,Active
6394,SKU06394,Amstel 596ml,Tiger,Cider,Bottle,570,4.21,2020-12-07,Discontinued
6395,SKU06395,Heineken 690ml,Heineken,Beer,Bottle,445,4.46,2022-10-26,Active
6396,SKU06396,Birra Moretti 336ml,Desperados,Cider,Bottle,588,9.46,2021-12-17,Discontinued
6397,SKU06397,Tiger 664ml,Heineken,Non-Alcoholic,Bottle,539,3.09,2021-09-06,Discontinued
6398,SKU06398,Desperados 536ml,Birra Moretti,Non-Alcoholic,Can,413,2.83,2022-01-27,Discontinued
6399,SKU06399,Birra Moretti 528ml,Birra Moretti,Non-Alcoholic,Keg,390,2.86,2025-01-10,Discontinued
6400,SKU06400,Amstel 553ml,Tiger,Beer,Keg,442,6.65,2023-07-12,Discontinued
6401,SKU06401,Desperados 617ml,Heineken,Non-Alcoholic,Keg,312,3.91,2022-03-27,Active
6402,SKU06402,Amstel 481ml,Heineken,Non-Alcoholic,Bottle,294,4.5,2025-10-16,Active
6403,SKU06403,Heineken 450ml,Birra Moretti,Non-Alcoholic,Can,439,1.54,2022-05-28,Active
6404,SKU06404,Heineken 666ml,Desperados,Cider,Bottle,499,7.93,2020-12-09,Active
6405,SKU06405,Amstel 509ml,Tiger,Beer,Bottle,353,5.5,2024-01-28,Active
6406,SKU06406,Tiger 483ml,Heineken,Beer,Bottle,430,0.45,2021-10-28,Discontinued
6407,SKU06407,Tiger 343ml,Desperados,Beer,Can,289,2.77,2024-09-18,Active
6408,SKU06408,Desperados 359ml,Tiger,Beer,Keg,502,1.68,2024-01-24,Discontinued
6409,SKU06409,Tiger 322ml,Desperados,Non-Alcoholic,Bottle,693,2.6,2025-01-06,Discontinued
6410,SKU06410,Birra Moretti 260ml,Amstel,Cider,Can,366,6.3,2023-09-06,Active
6411,SKU06411,Desperados 412ml,Birra Moretti,Cider,Keg,274,1.68,2021-08-23,Active
6412,SKU06412,Birra Moretti 380ml,Heineken,Beer,Keg,603,4.81,2021-11-06,Active
6413,SKU06413,Amstel 680ml,Tiger,Beer,Keg,521,5.74,2025-03-10,Active
6414,SKU06414,Heineken 264ml,Birra Moretti,Cider,Keg,568,5.72,2024-12-28,Active
6415,SKU06415,Heineken 534ml,Heineken,Non-Alcoholic,Keg,569,4.75,2021-01-24,Active
6416,SKU06416,Amstel 632ml,Tiger,Cider,Keg,506,6.65,2023-09-14,Active
6417,SKU06417,Desperados 654ml,Amstel,Non-Alcoholic,Keg,287,7.55,2022-11-02,Discontinued
6418,SKU06418,Tiger 652ml,Birra Moretti,Non-Alcoholic,Bottle,553,0.8,2023-07-14,Discontinued
6419,SKU06419,Heineken 663ml,Desperados,Non-Alcoholic,Can,591,8.08,2024-12-02,Discontinued
6420,SKU06420,Heineken 422ml,Amstel,Non-Alcoholic,Keg,644,0.25,2023-07-06,Active
6421,SKU06421,Desperados 464ml,Amstel,Cider,Can,479,8.24,2021-11-16,Discontinued
6422,SKU06422,Heineken 433ml,Desperados,Beer,Keg,595,2.14,2022-10-13,Active
6423,SKU06423,Heineken 649ml,Desperados,Beer,Can,353,2.27,2021-04-16,Discontinued
6424,SKU06424,Heineken 329ml,Desperados,Non-Alcoholic,Keg,617,6.36,2023-04-03,Discontinued
6425,SKU06425,Desperados 434ml,Birra Moretti,Beer,Bottle,617,1.94,2023-02-02,Discontinued
6426,SKU06426,Tiger 340ml,Heineken,Beer,Keg,668,1.87,2024-04-26,Discontinued
6427,SKU06427,Birra Moretti 695ml,Desperados,Non-Alcoholic,Bottle,494,8.26,2025-02-03,Active
6428,SKU06428,Birra Moretti 537ml,Desperados,Beer,Keg,607,1.02,2024-02-22,Active
6429,SKU06429,Tiger 281ml,Birra Moretti,Non-Alcoholic,Can,449,8.95,2023-11-14,Active
6430,SKU06430,Tiger 593ml,Tiger,Beer,Bottle,636,1.52,2024-05-25,Discontinued
6431,SKU06431,Heineken 553ml,Birra Moretti,Cider,Keg,676,1.94,2022-07-10,Discontinued
6432,SKU06432,Tiger 396ml,Tiger,Beer,Can,503,6.52,2023-11-07,Active
6433,SKU06433,Heineken 456ml,Birra Moretti,Cider,Keg,253,7.15,2023-10-13,Active
6434,SKU06434,Heineken 633ml,Desperados,Beer,Keg,612,5.95,2022-03-19,Discontinued
6435,SKU06435,Desperados 591ml,Amstel,Beer,Bottle,332,8.96,2022-03-20,Discontinued
6436,SKU06436,Amstel 482ml,Birra Moretti,Beer,Bottle,467,1.33,2025-04-26,Discontinued
6437,SKU06437,Heineken 511ml,Amstel,Non-Alcoholic,Bottle,600,2.57,2021-11-09,Discontinued
6438,SKU06438,Heineken 564ml,Birra Moretti,Cider,Bottle,576,7.79,2024-02-29,Discontinued
6439,SKU06439,Desperados 271ml,Desperados,Cider,Keg,623,2.53,2021-05-20,Active
6440,SKU06440,Tiger 457ml,Amstel,Non-Alcoholic,Bottle,304,1.69,2022-12-11,Active
6441,SKU06441,Amstel 346ml,Desperados,Non-Alcoholic,Keg,629,3.59,2024-04-12,Active
6442,SKU06442,Tiger 695ml,Tiger,Non-Alcoholic,Keg,644,3.0,2025-03-05,Active
6443,SKU06443,Heineken 395ml,Desperados,Beer,Can,601,6.4,2025-08-03,Active
6444,SKU06444,Heineken 637ml,Desperados,Beer,Can,470,9.82,2021-07-20,Active
6445,SKU06445,Tiger 573ml,Birra Moretti,Beer,Keg,289,4.14,2023-05-31,Discontinued
6446,SKU06446,Heineken 376ml,Birra Moretti,Cider,Keg,408,1.34,2025-04-21,Active
6447,SKU06447,Birra Moretti 648ml,Tiger,Beer,Keg,615,5.44,2021-12-16,Active
6448,SKU06448,Tiger 452ml,Desperados,Cider,Can,591,6.98,2025-10-10,Active
6449,SKU06449,Tiger 517ml,Tiger,Non-Alcoholic,Bottle,494,4.29,2022-01-23,Active
6450,SKU06450,Tiger 410ml,Heineken,Non-Alcoholic,Can,492,2.63,2025-07-15,Discontinued
6451,SKU06451,Heineken 397ml,Birra Moretti,Non-Alcoholic,Keg,539,8.88,2020-12-27,Active
6452,SKU06452,Amstel 389ml,Amstel,Beer,Keg,441,0.47,2021-10-17,Discontinued
6453,SKU06453,Amstel 282ml,Amstel,Beer,Keg,639,7.25,2025-03-20,Active
6454,SKU06454,Amstel 304ml,Amstel,Beer,Can,507,6.26,2020-11-18,Discontinued
6455,SKU06455,Desperados 383ml,Desperados,Cider,Keg,627,2.92,2025-05-14,Active
6456,SKU06456,Amstel 431ml,Amstel,Non-Alcoholic,Bottle,598,1.31,2021-09-28,Discontinued
6457,SKU06457,Heineken 635ml,Desperados,Cider,Can,452,5.07,2024-03-30,Active
6458,SKU06458,Desperados 313ml,Desperados,Non-Alcoholic,Can,477,2.76,2023-11-18,Discontinued
6459,SKU06459,Heineken 621ml,Tiger,Non-Alcoholic,Keg,555,3.13,2023-10-27,Discontinued
6460,SKU06460,Amstel 284ml,Birra Moretti,Cider,Keg,343,7.93,2021-01-24,Discontinued
6461,SKU06461,Heineken 484ml,Birra Moretti,Cider,Bottle,575,5.85,2021-03-30,Discontinued
6462,SKU06462,Birra Moretti 656ml,Desperados,Beer,Can,361,1.24,2021-07-18,Discontinued
6463,SKU06463,Heineken 490ml,Tiger,Beer,Keg,399,2.75,2023-02-28,Active
6464,SKU06464,Amstel 582ml,Heineken,Beer,Can,537,6.26,2025-10-10,Active
6465,SKU06465,Heineken 383ml,Heineken,Beer,Keg,272,1.96,2025-10-14,Active
6466,SKU06466,Heineken 538ml,Tiger,Beer,Bottle,332,2.11,2021-04-25,Discontinued
6467,SKU06467,Amstel 529ml,Amstel,Non-Alcoholic,Can,438,8.63,2025-08-03,Active
6468,SKU06468,Heineken 573ml,Amstel,Non-Alcoholic,Can,417,8.27,2022-06-25,Discontinued
6469,SKU06469,Birra Moretti 333ml,Birra Moretti,Beer,Can,699,9.97,2021-09-11,Active
6470,SKU06470,Heineken 593ml,Tiger,Beer,Can,599,6.23,2023-09-04,Discontinued
6471,SKU06471,Birra Moretti 464ml,Tiger,Cider,Can,393,7.91,2025-01-08,Active
6472,SKU06472,Birra Moretti 348ml,Birra Moretti,Cider,Bottle,329,3.99,2025-04-19,Active
6473,SKU06473,Desperados 481ml,Amstel,Beer,Keg,446,0.97,2022-09-23,Active
6474,SKU06474,Amstel 545ml,Birra Moretti,Cider,Keg,545,1.13,2022-10-08,Discontinued
6475,SKU06475,Birra Moretti 600ml,Birra Moretti,Cider,Keg,620,1.36,2024-05-01,Active
6476,SKU06476,Tiger 607ml,Heineken,Beer,Bottle,291,7.01,2023-07-12,Active
6477,SKU06477,Tiger 306ml,Birra Moretti,Non-Alcoholic,Can,685,0.24,2025-02-27,Discontinued
6478,SKU06478,Birra Moretti 586ml,Desperados,Non-Alcoholic,Bottle,443,2.89,2025-05-01,Discontinued
6479,SKU06479,Amstel 481ml,Birra Moretti,Beer,Bottle,414,4.31,2025-11-06,Active
6480,SKU06480,Amstel 563ml,Heineken,Cider,Keg,431,5.69,2022-10-17,Active
6481,SKU06481,Birra Moretti 511ml,Amstel,Non-Alcoholic,Can,290,7.69,2023-08-02,Active
6482,SKU06482,Amstel 357ml,Tiger,Beer,Keg,455,0.64,2025-05-05,Discontinued
6483,SKU06483,Desperados 611ml,Desperados,Cider,Keg,319,0.58,2024-10-02,Discontinued
6484,SKU06484,Birra Moretti 649ml,Tiger,Cider,Keg,511,8.31,2024-01-05,Discontinued
6485,SKU06485,Tiger 436ml,Amstel,Beer,Bottle,280,2.54,2022-03-07,Active
6486,SKU06486,Amstel 489ml,Amstel,Non-Alcoholic,Keg,455,9.98,2024-08-12,Discontinued
6487,SKU06487,Tiger 290ml,Amstel,Cider,Keg,460,1.2,2021-05-31,Active
6488,SKU06488,Tiger 512ml,Heineken,Cider,Keg,699,5.59,2021-09-12,Active
6489,SKU06489,Birra Moretti 461ml,Tiger,Beer,Can,555,5.92,2025-09-15,Discontinued
6490,SKU06490,Amstel 658ml,Desperados,Non-Alcoholic,Can,534,5.53,2025-11-04,Active
6491,SKU06491,Birra Moretti 301ml,Heineken,Non-Alcoholic,Keg,679,8.7,2022-05-19,Discontinued
6492,SKU06492,Birra Moretti 357ml,Amstel,Non-Alcoholic,Bottle,617,5.82,2024-11-04,Discontinued
6493,SKU06493,Heineken 628ml,Birra Moretti,Beer,Keg,353,9.53,2021-11-13,Active
6494,SKU06494,Amstel 449ml,Amstel,Non-Alcoholic,Keg,514,9.79,2023-07-12,Active
6495,SKU06495,Tiger 664ml,Tiger,Beer,Bottle,252,3.29,2023-09-11,Active
6496,SKU06496,Desperados 612ml,Heineken,Cider,Can,322,7.28,2024-04-29,Discontinued
6497,SKU06497,Tiger 420ml,Birra Moretti,Non-Alcoholic,Keg,648,1.36,2023-06-28,Active
6498,SKU06498,Heineken 645ml,Amstel,Non-Alcoholic,Keg,615,6.52,2022-05-21,Active
6499,SKU06499,Birra Moretti 517ml,Heineken,Cider,Keg,393,5.01,2021-03-22,Active
6500,SKU06500,Birra Moretti 295ml,Desperados,Cider,Keg,531,5.24,2024-12-07,Active
6501,SKU06501,Birra Moretti 409ml,Heineken,Beer,Bottle,538,5.97,2025-06-30,Active
6502,SKU06502,Amstel 375ml,Birra Moretti,Cider,Keg,541,7.17,2024-09-14,Discontinued
6503,SKU06503,Desperados 490ml,Heineken,Beer,Can,264,5.84,2025-05-16,Active
6504,SKU06504,Tiger 686ml,Desperados,Cider,Bottle,312,8.97,2022-11-11,Discontinued
6505,SKU06505,Amstel 555ml,Birra Moretti,Non-Alcoholic,Keg,469,1.7,2022-06-18,Discontinued
6506,SKU06506,Birra Moretti 636ml,Desperados,Cider,Keg,261,1.07,2021-09-01,Discontinued
6507,SKU06507,Tiger 453ml,Desperados,Non-Alcoholic,Keg,314,7.38,2024-12-18,Discontinued
6508,SKU06508,Tiger 475ml,Birra Moretti,Beer,Keg,641,3.82,2021-02-05,Discontinued
6509,SKU06509,Desperados 273ml,Desperados,Non-Alcoholic,Bottle,505,3.27,2021-06-25,Discontinued
6510,SKU06510,Amstel 376ml,Heineken,Beer,Can,541,2.95,2024-07-04,Active
6511,SKU06511,Desperados 577ml,Amstel,Beer,Keg,315,6.49,2020-12-10,Active
6512,SKU06512,Tiger 544ml,Tiger,Beer,Bottle,481,1.07,2021-05-24,Active
6513,SKU06513,Amstel 650ml,Birra Moretti,Cider,Bottle,419,0.07,2024-01-15,Active
6514,SKU06514,Amstel 661ml,Tiger,Cider,Keg,289,8.49,2023-07-31,Discontinued
6515,SKU06515,Heineken 323ml,Desperados,Cider,Bottle,404,9.41,2023-02-22,Active
6516,SKU06516,Tiger 530ml,Heineken,Cider,Can,277,6.13,2025-01-23,Discontinued
6517,SKU06517,Desperados 661ml,Amstel,Cider,Can,508,4.76,2023-05-18,Discontinued
6518,SKU06518,Amstel 365ml,Amstel,Beer,Can,342,8.12,2024-05-08,Discontinued
6519,SKU06519,Amstel 293ml,Tiger,Non-Alcoholic,Keg,283,9.27,2021-03-13,Discontinued
6520,SKU06520,Tiger 461ml,Heineken,Cider,Can,562,9.03,2022-09-21,Active
6521,SKU06521,Birra Moretti 525ml,Amstel,Beer,Bottle,405,5.12,2021-01-31,Active
6522,SKU06522,Amstel 332ml,Tiger,Beer,Bottle,264,3.95,2023-03-07,Discontinued
6523,SKU06523,Amstel 478ml,Heineken,Non-Alcoholic,Can,530,1.13,2022-11-24,Active
6524,SKU06524,Heineken 433ml,Desperados,Non-Alcoholic,Keg,436,3.78,2022-04-19,Discontinued
6525,SKU06525,Amstel 284ml,Tiger,Beer,Keg,447,9.74,2025-03-27,Discontinued
6526,SKU06526,Birra Moretti 648ml,Birra Moretti,Non-Alcoholic,Keg,611,1.94,2021-11-12,Active
6527,SKU06527,Heineken 544ml,Tiger,Beer,Keg,441,3.61,2021-02-26,Active
6528,SKU06528,Birra Moretti 683ml,Heineken,Non-Alcoholic,Bottle,368,1.6,2021-01-25,Active
6529,SKU06529,Birra Moretti 302ml,Desperados,Beer,Keg,417,8.22,2023-06-04,Discontinued
6530,SKU06530,Heineken 673ml,Amstel,Non-Alcoholic,Bottle,654,5.12,2023-03-13,Discontinued
6531,SKU06531,Tiger 310ml,Desperados,Cider,Keg,618,6.21,2021-02-04,Discontinued
6532,SKU06532,Tiger 336ml,Birra Moretti,Beer,Can,310,9.82,2022-10-03,Active
6533,SKU06533,Desperados 460ml,Tiger,Cider,Can,676,4.07,2021-02-19,Active
6534,SKU06534,Desperados 599ml,Heineken,Cider,Can,426,4.39,2025-07-28,Discontinued
6535,SKU06535,Heineken 433ml,Heineken,Beer,Keg,550,2.45,2022-09-29,Active
6536,SKU06536,Desperados 290ml,Heineken,Beer,Keg,497,2.9,2022-07-14,Discontinued
6537,SKU06537,Amstel 387ml,Heineken,Non-Alcoholic,Bottle,598,2.57,2025-03-11,Active
6538,SKU06538,Desperados 611ml,Desperados,Non-Alcoholic,Bottle,594,4.77,2022-12-27,Discontinued
6539,SKU06539,Heineken 675ml,Amstel,Non-Alcoholic,Bottle,307,0.46,2022-05-28,Discontinued
6540,SKU06540,Birra Moretti 325ml,Desperados,Cider,Can,250,6.53,2022-11-01,Active
6541,SKU06541,Amstel 319ml,Amstel,Non-Alcoholic,Keg,581,6.11,2022-05-24,Active
6542,SKU06542,Desperados 301ml,Birra Moretti,Beer,Can,387,8.01,2022-03-20,Active
6543,SKU06543,Tiger 406ml,Amstel,Cider,Can,609,0.05,2022-09-23,Discontinued
6544,SKU06544,Birra Moretti 349ml,Birra Moretti,Cider,Bottle,359,3.63,2021-08-10,Active
6545,SKU06545,Amstel 290ml,Tiger,Cider,Keg,658,2.33,2024-12-22,Active
6546,SKU06546,Heineken 623ml,Desperados,Cider,Keg,614,4.23,2022-08-13,Discontinued
6547,SKU06547,Heineken 282ml,Desperados,Beer,Keg,425,7.06,2024-08-22,Discontinued
6548,SKU06548,Desperados 328ml,Heineken,Non-Alcoholic,Can,372,9.71,2024-06-07,Active
6549,SKU06549,Amstel 554ml,Amstel,Cider,Can,493,7.25,2025-06-16,Active
6550,SKU06550,Tiger 631ml,Amstel,Cider,Bottle,484,4.21,2021-01-23,Active
6551,SKU06551,Heineken 350ml,Heineken,Non-Alcoholic,Can,413,4.47,2025-06-08,Discontinued
6552,SKU06552,Amstel 680ml,Heineken,Cider,Can,620,8.66,2023-11-04,Discontinued
6553,SKU06553,Birra Moretti 323ml,Desperados,Cider,Keg,267,6.42,2023-06-12,Active
6554,SKU06554,Desperados 572ml,Tiger,Cider,Bottle,530,6.04,2022-01-20,Discontinued
6555,SKU06555,Desperados 603ml,Amstel,Cider,Keg,278,4.37,2024-01-21,Active
6556,SKU06556,Tiger 359ml,Desperados,Beer,Keg,466,8.8,2025-03-25,Discontinued
6557,SKU06557,Tiger 482ml,Heineken,Cider,Bottle,652,1.49,2025-06-28,Active
6558,SKU06558,Heineken 529ml,Heineken,Cider,Keg,631,8.15,2021-06-10,Discontinued
6559,SKU06559,Amstel 496ml,Amstel,Beer,Bottle,561,2.72,2024-08-12,Discontinued
6560,SKU06560,Birra Moretti 296ml,Heineken,Cider,Can,600,5.7,2024-03-08,Active
6561,SKU06561,Heineken 671ml,Amstel,Beer,Bottle,510,4.24,2021-12-31,Discontinued
6562,SKU06562,Heineken 311ml,Desperados,Non-Alcoholic,Bottle,402,4.79,2021-01-10,Discontinued
6563,SKU06563,Heineken 460ml,Tiger,Beer,Keg,592,4.83,2021-02-16,Active
6564,SKU06564,Heineken 494ml,Desperados,Non-Alcoholic,Can,619,0.11,2022-12-27,Active
6565,SKU06565,Amstel 693ml,Tiger,Beer,Keg,532,1.97,2021-11-21,Discontinued
6566,SKU06566,Amstel 617ml,Heineken,Cider,Can,519,6.17,2025-07-18,Discontinued
6567,SKU06567,Tiger 558ml,Birra Moretti,Non-Alcoholic,Keg,533,6.96,2024-04-28,Discontinued
6568,SKU06568,Birra Moretti 594ml,Amstel,Non-Alcoholic,Can,633,5.83,2023-03-01,Discontinued
6569,SKU06569,Amstel 426ml,Birra Moretti,Cider,Can,682,3.25,2023-06-24,Discontinued
6570,SKU06570,Heineken 574ml,Birra Moretti,Cider,Bottle,481,5.78,2022-05-19,Discontinued
6571,SKU06571,Amstel 419ml,Heineken,Cider,Bottle,271,8.28,2023-11-15,Discontinued
6572,SKU06572,Heineken 300ml,Amstel,Non-Alcoholic,Keg,565,8.31,2025-10-22,Discontinued
6573,SKU06573,Desperados 312ml,Amstel,Non-Alcoholic,Keg,595,1.51,2020-12-20,Active
6574,SKU06574,Desperados 443ml,Desperados,Non-Alcoholic,Keg,254,7.21,2023-03-23,Active
6575,SKU06575,Amstel 336ml,Desperados,Cider,Keg,569,1.08,2024-09-19,Active
6576,SKU06576,Desperados 612ml,Tiger,Non-Alcoholic,Keg,605,9.47,2022-11-14,Discontinued
6577,SKU06577,Amstel 529ml,Desperados,Non-Alcoholic,Keg,309,6.89,2023-06-21,Discontinued
6578,SKU06578,Heineken 475ml,Birra Moretti,Non-Alcoholic,Bottle,513,8.57,2023-11-14,Active
6579,SKU06579,Heineken 631ml,Birra Moretti,Non-Alcoholic,Keg,317,9.99,2022-08-03,Active
6580,SKU06580,Amstel 697ml,Birra Moretti,Non-Alcoholic,Keg,327,5.04,2022-04-02,Discontinued
6581,SKU06581,Birra Moretti 638ml,Amstel,Non-Alcoholic,Bottle,392,4.63,2023-11-20,Discontinued
6582,SKU06582,Birra Moretti 355ml,Birra Moretti,Cider,Bottle,396,2.7,2025-08-08,Active
6583,SKU06583,Birra Moretti 597ml,Amstel,Beer,Can,325,0.59,2024-10-21,Discontinued
6584,SKU06584,Heineken 538ml,Heineken,Cider,Keg,539,6.27,2024-01-23,Active
6585,SKU06585,Desperados 592ml,Desperados,Non-Alcoholic,Bottle,614,7.73,2023-12-03,Discontinued
6586,SKU06586,Tiger 446ml,Heineken,Beer,Keg,282,6.31,2024-03-06,Discontinued
6587,SKU06587,Tiger 428ml,Tiger,Non-Alcoholic,Can,344,2.13,2025-09-19,Active
6588,SKU06588,Birra Moretti 540ml,Birra Moretti,Non-Alcoholic,Keg,258,0.56,2023-08-08,Active
6589,SKU06589,Tiger 529ml,Birra Moretti,Cider,Keg,604,5.66,2025-07-29,Active
6590,SKU06590,Desperados 476ml,Desperados,Cider,Keg,462,6.97,2022-04-02,Discontinued
6591,SKU06591,Amstel 686ml,Amstel,Non-Alcoholic,Bottle,466,6.58,2021-08-22,Active
6592,SKU06592,Amstel 576ml,Heineken,Beer,Can,369,2.68,2021-08-14,Active
6593,SKU06593,Desperados 315ml,Desperados,Cider,Can,448,3.56,2021-01-28,Active
6594,SKU06594,Birra Moretti 638ml,Heineken,Non-Alcoholic,Bottle,442,8.52,2023-12-03,Active
6595,SKU06595,Tiger 489ml,Amstel,Cider,Can,348,5.01,2021-12-21,Discontinued
6596,SKU06596,Tiger 427ml,Desperados,Non-Alcoholic,Bottle,406,7.02,2022-05-07,Discontinued
6597,SKU06597,Desperados 392ml,Heineken,Cider,Keg,413,6.98,2024-10-03,Active
6598,SKU06598,Amstel 483ml,Heineken,Cider,Keg,365,6.46,2023-08-29,Discontinued
6599,SKU06599,Heineken 280ml,Heineken,Beer,Can,307,2.84,2020-12-05,Active
6600,SKU06600,Desperados 310ml,Heineken,Beer,Keg,295,9.88,2023-10-23,Discontinued
6601,SKU06601,Heineken 343ml,Heineken,Beer,Bottle,332,7.8,2023-05-03,Active
6602,SKU06602,Tiger 518ml,Birra Moretti,Beer,Bottle,332,0.01,2021-06-24,Active
6603,SKU06603,Desperados 635ml,Amstel,Non-Alcoholic,Bottle,475,5.66,2021-10-17,Discontinued
6604,SKU06604,Birra Moretti 638ml,Heineken,Beer,Can,699,3.37,2022-11-06,Active
6605,SKU06605,Desperados 287ml,Heineken,Non-Alcoholic,Bottle,651,3.46,2022-04-18,Active
6606,SKU06606,Tiger 285ml,Heineken,Non-Alcoholic,Bottle,261,6.91,2021-09-05,Discontinued
6607,SKU06607,Desperados 574ml,Tiger,Beer,Keg,682,3.5,2025-11-03,Discontinued
6608,SKU06608,Tiger 550ml,Heineken,Beer,Bottle,367,4.75,2021-05-13,Discontinued
6609,SKU06609,Birra Moretti 630ml,Amstel,Cider,Keg,413,3.18,2025-01-20,Discontinued
6610,SKU06610,Birra Moretti 686ml,Birra Moretti,Beer,Keg,485,9.62,2023-12-23,Discontinued
6611,SKU06611,Desperados 429ml,Amstel,Beer,Keg,654,8.93,2024-10-01,Active
6612,SKU06612,Birra Moretti 551ml,Desperados,Cider,Keg,404,4.16,2022-01-07,Active
6613,SKU06613,Desperados 514ml,Tiger,Non-Alcoholic,Keg,599,2.76,2022-11-02,Discontinued
6614,SKU06614,Heineken 425ml,Tiger,Beer,Keg,538,8.08,2025-04-22,Discontinued
6615,SKU06615,Tiger 516ml,Heineken,Beer,Bottle,569,4.91,2022-12-22,Active
6616,SKU06616,Desperados 446ml,Tiger,Cider,Can,532,4.04,2023-03-02,Active
6617,SKU06617,Birra Moretti 448ml,Birra Moretti,Cider,Keg,595,6.55,2024-07-24,Discontinued
6618,SKU06618,Heineken 299ml,Birra Moretti,Non-Alcoholic,Keg,567,3.52,2021-04-21,Active
6619,SKU06619,Amstel 284ml,Birra Moretti,Non-Alcoholic,Bottle,532,5.5,2023-07-09,Discontinued
6620,SKU06620,Heineken 497ml,Birra Moretti,Beer,Bottle,553,1.31,2020-11-29,Discontinued
6621,SKU06621,Tiger 264ml,Heineken,Beer,Keg,482,4.46,2024-02-25,Discontinued
6622,SKU06622,Tiger 463ml,Birra Moretti,Cider,Keg,510,5.81,2022-01-08,Discontinued
6623,SKU06623,Amstel 501ml,Desperados,Non-Alcoholic,Bottle,524,1.01,2021-01-11,Discontinued
